time,cycle,analyzer_signal,score,confidence,min_conf,close,open_positions,pending_orders,analyzer_error,analyzer_error_msg,final_signal,reject_reason,order_type,is_trade_allowed,deviation_pips,rr_ratio,context,entry_source,entry_distance_pips,entry_distance_atr,zone_meta_json
2026-01-05 04:00:00,289,NONE,45.3,46.1,9.0,4394.21,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 04:15:00,290,NONE,44.7,47.4,9.0,4402.21,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 04:30:00,291,NONE,45.8,43.8,9.0,4399.83,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 04:45:00,292,BUY,63.9,65.2,9.0,4405.43,0,0,False,,BUY,Risk validation failed.,NONE,False,37.51447952124181,2.0,,,,,
2026-01-05 05:00:00,293,NONE,45.1,46.7,9.0,4410.73,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 05:15:00,294,NONE,44.5,49.2,9.0,4407.6,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 05:30:00,295,NONE,44.0,50.8,9.0,4409.65,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 05:45:00,296,NONE,43.0,54.0,9.0,4400.0,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 06:00:00,297,NONE,42.7,53.9,9.0,4400.03,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 06:15:00,298,NONE,41.7,56.5,9.0,4404.81,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 06:30:00,299,NONE,42.1,55.4,9.0,4405.77,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 06:45:00,300,NONE,43.4,52.7,9.0,4404.18,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 07:00:00,301,NONE,44.1,50.3,9.0,4408.19,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 07:15:00,302,NONE,44.1,50.4,9.0,4412.61,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 07:30:00,303,NONE,45.3,46.6,9.0,4401.91,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 07:45:00,304,NONE,43.9,51.9,9.0,4412.55,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 08:00:00,305,NONE,43.8,52.1,9.0,4418.3,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 08:15:00,306,NONE,51.3,33.0,9.0,4424.1,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 08:30:00,307,NONE,42.2,55.8,9.0,4420.23,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 08:45:00,308,NONE,40.9,57.8,9.0,4420.3,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 09:00:00,309,NONE,42.0,55.2,9.0,4419.91,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 09:15:00,310,NONE,43.6,51.4,9.0,4420.35,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 09:30:00,311,NONE,53.0,40.8,9.0,4424.66,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 09:45:00,312,NONE,52.6,39.4,9.0,4421.87,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 10:00:00,313,NONE,55.6,55.8,9.0,4424.42,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 10:15:00,314,NONE,56.1,57.6,9.0,4426.51,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 10:30:00,315,NONE,57.0,60.1,9.0,4429.97,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 10:45:00,316,NONE,54.9,53.7,9.0,4430.06,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 11:00:00,317,NONE,55.5,55.9,9.0,4430.47,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 11:15:00,318,NONE,55.3,55.2,9.0,4432.61,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 11:30:00,319,NONE,55.8,57.0,9.0,4437.58,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 11:45:00,320,NONE,56.8,60.0,9.0,4434.85,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 12:00:00,321,NONE,52.2,38.4,9.0,4433.2,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 12:15:00,322,NONE,51.5,34.6,9.0,4433.15,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 12:30:00,323,NONE,52.4,39.7,9.0,4435.08,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 12:45:00,324,NONE,53.9,46.6,9.0,4436.25,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 13:00:00,325,NONE,55.2,52.9,9.0,4433.32,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 13:15:00,326,NONE,46.0,42.0,9.0,4417.21,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 13:30:00,327,NONE,53.5,45.4,9.0,4424.11,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 13:45:00,328,NONE,44.2,48.6,9.0,4419.34,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 14:00:00,329,NONE,44.2,48.6,9.0,4417.77,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 14:15:00,330,NONE,43.8,49.9,9.0,4415.75,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 14:30:00,331,NONE,43.8,50.1,9.0,4409.88,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 14:45:00,332,SELL,43.0,52.8,9.0,4409.68,0,0,False,,SELL,,MARKET,True,30.900000000001455,1.4999999999999853,,,,,
2026-01-05 15:00:00,333,NONE,47.9,36.2,9.0,4409.15,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 15:15:00,334,NONE,47.6,37.2,9.0,4399.55,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 15:30:00,335,NONE,47.3,37.6,9.0,4412.22,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 15:45:00,336,NONE,46.4,41.7,9.0,4416.81,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 16:00:00,337,NONE,47.0,38.9,9.0,4426.28,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 16:15:00,338,NONE,46.8,39.7,9.0,4421.13,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 16:30:00,339,NONE,47.9,35.7,9.0,4429.7,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 16:45:00,340,NONE,48.4,31.9,9.0,4436.63,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 17:00:00,341,NONE,55.1,57.4,9.0,4449.21,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 17:15:00,342,NONE,54.4,55.0,9.0,4444.66,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 17:30:00,343,NONE,63.0,68.9,9.0,4447.37,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 17:45:00,344,NONE,62.9,68.8,9.0,4448.58,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 18:00:00,345,NONE,62.7,68.7,9.0,4446.44,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 18:15:00,346,NONE,53.2,49.0,9.0,4440.8,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 18:30:00,347,NONE,62.6,67.9,9.0,4445.14,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 18:45:00,348,BUY,55.1,57.3,9.0,4441.85,0,0,False,,BUY,,LIMIT,True,61.895000000004075,1.5,,,,,
2026-01-05 19:00:00,349,NONE,62.7,68.8,9.0,4442.46,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 19:15:00,350,NONE,62.0,68.4,9.0,4445.93,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 19:30:00,351,NONE,45.6,45.3,9.0,4439.58,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 19:45:00,352,NONE,62.2,68.5,9.0,4443.51,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 20:00:00,353,NONE,59.1,62.9,9.0,4447.29,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 20:15:00,354,NONE,48.2,28.9,9.0,4441.27,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 20:30:00,355,NONE,55.8,54.6,9.0,4443.62,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 20:45:00,356,NONE,56.9,57.6,9.0,4448.43,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 21:00:00,357,NONE,51.3,38.2,9.0,4440.04,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 21:15:00,358,NONE,58.0,60.9,9.0,4441.67,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 21:30:00,359,NONE,55.2,53.3,9.0,4442.67,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 21:45:00,360,NONE,45.2,43.9,9.0,4439.78,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 22:00:00,361,NONE,59.3,62.9,9.0,4443.97,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 22:15:00,362,NONE,59.2,62.8,9.0,4445.63,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 22:30:00,363,NONE,46.3,39.1,9.0,4438.05,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 22:45:00,364,NONE,58.8,62.0,9.0,4444.87,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 23:00:00,365,NONE,55.7,53.4,9.0,4447.02,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 23:15:00,366,NONE,53.0,42.3,9.0,4445.53,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 23:30:00,367,NONE,51.1,33.8,9.0,4446.0,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-05 23:45:00,368,NONE,46.0,40.1,9.0,4448.74,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 01:00:00,369,NONE,58.0,61.5,9.0,4451.58,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 01:15:00,370,NONE,60.0,64.3,9.0,4449.05,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 01:30:00,371,NONE,60.8,65.2,9.0,4443.0,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 01:45:00,372,NONE,49.0,28.5,9.0,4440.57,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 02:00:00,373,NONE,48.9,29.0,9.0,4440.54,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 02:15:00,374,NONE,53.7,45.7,9.0,4440.87,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 02:30:00,375,NONE,46.5,41.5,9.0,4436.55,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 02:45:00,376,NONE,46.2,43.1,9.0,4436.43,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 03:00:00,377,NONE,64.7,67.4,9.0,4441.85,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 03:15:00,378,NONE,46.9,40.0,9.0,4434.98,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 03:30:00,379,NONE,46.5,41.5,9.0,4439.21,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 03:45:00,380,NONE,60.5,64.1,9.0,4450.55,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 04:00:00,381,NONE,60.6,64.1,9.0,4459.46,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 04:15:00,382,BUY,56.9,56.3,9.0,4460.36,0,0,False,,BUY,Risk validation failed.,NONE,False,45.50499999999374,1.5,,,,,
2026-01-06 04:30:00,383,NONE,59.4,62.6,9.0,4453.61,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 04:45:00,384,NONE,55.2,51.2,9.0,4454.91,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 05:00:00,385,NONE,57.2,57.9,9.0,4462.63,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 05:15:00,386,BUY,57.0,57.5,9.0,4463.66,0,0,False,,BUY,Risk validation failed.,NONE,False,23.55999999999767,1.5,,,,,
2026-01-06 05:30:00,387,BUY,56.0,53.1,9.0,4466.16,0,0,False,,BUY,Risk validation failed.,NONE,False,48.55999999999767,1.4999999999999933,,,,,
2026-01-06 05:45:00,388,NONE,55.8,52.6,9.0,4467.7,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 06:00:00,389,NONE,55.9,52.6,9.0,4465.66,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 06:15:00,390,BUY,56.4,55.5,9.0,4464.83,0,0,False,,BUY,Risk validation failed.,NONE,False,35.2599999999984,1.5000000000000067,,,,,
2026-01-06 06:30:00,391,BUY,57.0,57.4,9.0,4462.74,0,0,False,,BUY,Risk validation failed.,NONE,False,14.359999999996944,1.5,,,,,
2026-01-06 06:45:00,392,NONE,57.7,59.0,9.0,4467.4,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 07:00:00,393,BUY,58.6,61.9,9.0,4467.43,0,0,False,,BUY,Risk validation failed.,NONE,False,5.7700000000022555,1.5000000000000062,,,,,
2026-01-06 07:15:00,394,BUY,59.4,62.2,9.0,4469.74,0,0,False,,BUY,Risk validation failed.,NONE,False,28.869999999997162,1.5000000000000062,,,,,
2026-01-06 07:30:00,395,BUY,62.1,66.0,9.0,4463.22,0,0,False,,BUY,Risk validation failed.,NONE,False,19.160000000001673,1.5000000000000067,,,,,
2026-01-06 07:45:00,396,NONE,60.1,64.0,9.0,4452.62,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 08:00:00,397,NONE,57.5,58.1,9.0,4456.87,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 08:15:00,398,NONE,55.0,49.6,9.0,4461.21,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 08:30:00,399,NONE,56.6,55.3,9.0,4463.69,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 08:45:00,400,NONE,56.4,54.6,9.0,4465.72,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 09:00:00,401,NONE,56.3,54.1,9.0,4468.52,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 09:15:00,402,NONE,55.3,49.1,9.0,4464.64,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 09:30:00,403,NONE,52.8,37.2,9.0,4464.6,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 09:45:00,404,NONE,57.4,57.5,9.0,4459.51,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 10:00:00,405,NONE,60.3,66.2,9.0,4461.93,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 10:15:00,406,NONE,59.6,65.2,9.0,4470.92,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 10:30:00,407,BUY,61.3,67.1,9.0,4465.73,0,0,False,,BUY,,MARKET,True,16.20999999999185,1.5,,,,,
2026-01-06 10:45:00,408,BUY,59.4,64.7,9.0,4468.31,1,0,False,,NONE,MIN_CANDLES_BETWEEN_TRADES,,,,,,,,,
2026-01-06 11:00:00,409,NONE,60.7,66.5,9.0,4457.93,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 11:15:00,410,NONE,50.6,31.2,9.0,4456.8,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 11:30:00,411,NONE,49.1,35.2,9.0,4455.96,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 11:45:00,412,NONE,47.3,46.3,9.0,4446.29,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 12:00:00,413,NONE,46.3,45.4,9.0,4450.27,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 12:15:00,414,NONE,46.0,46.8,9.0,4450.16,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 12:30:00,415,NONE,46.0,46.7,9.0,4451.16,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 12:45:00,416,NONE,46.5,43.3,9.0,4451.84,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 13:00:00,417,NONE,45.8,47.5,9.0,4450.85,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 13:15:00,418,NONE,46.1,46.4,9.0,4455.63,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 13:30:00,419,NONE,59.0,61.7,9.0,4462.04,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 13:45:00,420,NONE,60.4,63.0,9.0,4463.31,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 14:00:00,421,BUY,56.9,55.5,9.0,4462.18,1,0,False,,BUY,,MARKET,True,30.745000000006257,1.4999999999999847,,,,,
2026-01-06 14:15:00,422,NONE,57.8,57.9,9.0,4464.48,2,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 14:30:00,423,BUY,58.7,59.9,9.0,4462.05,2,0,False,,NONE,MIN_CANDLES_BETWEEN_TRADES,,,,,,,,,
2026-01-06 14:45:00,424,NONE,55.7,50.7,9.0,4463.71,2,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 15:00:00,425,NONE,62.6,68.6,9.0,4465.56,2,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 15:15:00,426,BUY,69.3,72.2,9.0,4459.14,2,0,False,,NONE,MIN_CANDLES_BETWEEN_TRADES,,,,,,,,,
2026-01-06 15:30:00,427,NONE,64.2,68.8,9.0,4461.19,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 15:45:00,428,NONE,64.2,68.7,9.0,4467.96,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 16:00:00,429,NONE,63.7,68.5,9.0,4471.75,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 16:15:00,430,BUY,63.6,68.3,9.0,4466.81,1,0,False,,NONE,MIN_CANDLES_BETWEEN_TRADES,,,,,,,,,
2026-01-06 16:30:00,431,NONE,66.2,71.6,9.0,4479.55,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 16:45:00,432,NONE,65.7,70.8,9.0,4487.31,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 17:00:00,433,BUY,66.2,70.9,9.0,4480.22,1,0,False,,BUY,Risk validation failed.,NONE,False,17.06000000000131,1.5,,,,,
2026-01-06 17:15:00,434,BUY,63.8,68.3,9.0,4480.96,1,0,False,,BUY,Risk validation failed.,NONE,False,24.459999999999127,1.5000000000000089,,,,,
2026-01-06 17:30:00,435,NONE,54.9,49.2,9.0,4475.39,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 17:45:00,436,NONE,65.9,70.8,9.0,4478.37,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 18:00:00,437,NONE,64.6,68.6,9.0,4478.83,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 18:15:00,438,NONE,66.1,70.8,9.0,4483.51,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 18:30:00,439,NONE,66.7,70.9,9.0,4488.16,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 18:45:00,440,NONE,65.5,70.5,9.0,4488.32,1,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 19:00:00,441,NONE,64.9,68.6,9.0,4488.48,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 19:15:00,442,NONE,65.3,69.1,9.0,4487.26,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 19:30:00,443,NONE,66.0,69.4,9.0,4483.9,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 19:45:00,444,NONE,65.2,69.0,9.0,4489.48,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 20:00:00,445,NONE,64.0,65.0,9.0,4491.14,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 20:15:00,446,NONE,63.3,64.3,9.0,4485.86,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 20:30:00,447,NONE,60.3,60.4,9.0,4486.22,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 20:45:00,448,NONE,60.3,59.3,9.0,4488.49,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 21:00:00,449,NONE,62.2,63.0,9.0,4482.13,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 21:15:00,450,NONE,60.4,60.2,9.0,4480.91,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 21:30:00,451,NONE,59.5,58.4,9.0,4481.47,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 21:45:00,452,NONE,59.4,58.1,9.0,4481.33,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 22:00:00,453,NONE,58.1,54.8,9.0,4485.41,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 22:15:00,454,NONE,54.8,40.5,9.0,4485.65,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 22:30:00,455,NONE,59.4,57.9,9.0,4489.84,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 22:45:00,456,NONE,60.4,60.0,9.0,4493.76,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 23:00:00,457,BUY,57.3,50.7,9.0,4491.95,0,0,False,,BUY,Risk validation failed.,NONE,False,5.199999999995271,1.5,,,,,
2026-01-06 23:15:00,458,BUY,56.2,46.3,9.0,4494.04,0,0,False,,BUY,Risk validation failed.,NONE,False,26.099999999996726,1.5000000000000089,,,,,
2026-01-06 23:30:00,459,NONE,57.0,49.3,9.0,4496.25,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-06 23:45:00,460,NONE,57.6,51.5,9.0,4495.04,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-07 01:00:00,461,NONE,60.7,60.3,9.0,4497.38,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-07 01:15:00,462,NONE,62.5,63.8,9.0,4498.43,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-07 01:30:00,463,NONE,60.2,59.2,9.0,4495.38,0,0,False,,NONE,ANALYZER_NONE,,,,,,,,,
2026-01-07 01:45:00,464,BUY,62.2,63.3,9.0,4493.43,0,0,False,,BUY,Risk validation failed.,NONE,False,20.0,1.5,,,,,
2026-01-07 02:00:00,465,BUY,59.7,58.0,9.0,4493.19,0,0,False,,BUY,Risk validation failed.,NONE,False,17.599999999993088,1.4999999999999911,,,,,
2026-01-07 02:15:00,466,BUY,58.0,53.3,9.0,4491.17,0,0,False,,BUY,Risk validation failed.,NONE,False,27.25999999999658,1.5,,,,,
